location_id,year,month,day,hour,minute,dow,pickup_count,dropoff_count,dep_now,dep_next_30,dep_next_60,dep_next_90,dep_next_120,arr_now,arr_next_30,arr_next_60,arr_next_90,arr_next_120,tmpf,dwpf,relh,feel,sknt
1,2014,1,1,0,45,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,12.0,46.59,19.48,12.0
1,2014,1,1,1,0,2,0,2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,29.0,11.0,46.41,16.81,15.0
1,2014,1,1,1,30,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,11.0,46.41,16.81,15.0
1,2014,1,1,2,0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,7.0,42.14,14.25,15.0
1,2014,1,1,2,15,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,7.0,42.14,14.25,15.0
1,2014,1,1,2,30,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,7.0,42.14,14.25,15.0
1,2014,1,1,2,45,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,7.0,42.14,14.25,15.0
1,2014,1,1,3,0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,6.0,41.98,15.52,10.0
1,2014,1,1,3,15,2,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,26.0,6.0,41.98,15.52,10.0
1,2014,1,1,3,30,2,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,26.0,6.0,41.98,15.52,10.0
1,2014,1,1,3,45,2,0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,26.0,6.0,41.98,15.52,10.0
1,2014,1,1,4,0,2,0,3,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,3.0,2.0,25.0,6.0,43.91,13.07,12.0
1,2014,1,1,4,15,2,0,7,0.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,3.0,2.0,25.0,6.0,43.91,13.07,12.0
1,2014,1,1,4,30,2,1,5,0.0,0.0,0.0,5.0,5.0,0.0,4.0,3.0,2.0,0.0,25.0,6.0,43.91,13.07,12.0
1,2014,1,1,4,45,2,0,4,0.0,1.0,1.0,5.0,1.0,0.0,1.0,3.0,2.0,0.0,25.0,6.0,43.91,13.07,12.0
1,2014,1,1,5,0,2,0,7,0.0,0.0,5.0,5.0,5.0,4.0,3.0,2.0,0.0,1.0,25.0,7.0,45.74,13.6,11.0
1,2014,1,1,5,15,2,1,10,1.0,1.0,5.0,1.0,4.0,1.0,3.0,2.0,0.0,1.0,25.0,7.0,45.74,13.6,11.0
1,2014,1,1,5,30,2,2,6,0.0,5.0,5.0,5.0,2.0,3.0,2.0,0.0,1.0,3.0,25.0,7.0,45.74,13.6,11.0
1,2014,1,1,5,45,2,0,10,1.0,5.0,1.0,4.0,7.0,3.0,2.0,0.0,1.0,2.0,25.0,7.0,45.74,13.6,11.0
1,2014,1,1,6,0,2,1,10,5.0,5.0,5.0,2.0,2.0,2.0,0.0,1.0,3.0,5.0,24.0,7.0,47.49,13.04,10.0
1,2014,1,1,6,15,2,0,9,5.0,1.0,4.0,7.0,5.0,2.0,0.0,1.0,2.0,1.0,24.0,7.0,47.49,13.04,10.0
1,2014,1,1,6,30,2,2,11,5.0,5.0,2.0,2.0,5.0,0.0,1.0,3.0,5.0,2.0,24.0,7.0,47.49,13.04,10.0
1,2014,1,1,6,45,2,0,13,1.0,4.0,7.0,5.0,6.0,0.0,1.0,2.0,1.0,4.0,24.0,7.0,47.49,13.04,10.0
1,2014,1,1,7,0,2,0,11,5.0,2.0,2.0,5.0,6.0,1.0,3.0,5.0,2.0,3.0,23.0,8.0,52.18,13.81,7.0
1,2014,1,1,7,15,2,0,6,4.0,7.0,5.0,6.0,3.0,1.0,2.0,1.0,4.0,2.0,23.0,8.0,52.18,13.81,7.0
1,2014,1,1,7,30,2,1,17,2.0,2.0,5.0,6.0,1.0,3.0,5.0,2.0,3.0,0.0,23.0,8.0,52.18,13.81,7.0
1,2014,1,1,7,45,2,0,15,7.0,5.0,6.0,3.0,5.0,2.0,1.0,4.0,2.0,4.0,23.0,8.0,52.18,13.81,7.0
1,2014,1,1,8,0,2,0,17,2.0,5.0,6.0,1.0,2.0,5.0,2.0,3.0,0.0,1.0,23.0,8.0,52.18,15.71,5.0
1,2014,1,1,8,15,2,1,8,5.0,6.0,3.0,5.0,4.0,1.0,4.0,2.0,4.0,3.0,23.0,8.0,52.18,15.71,5.0
1,2014,1,1,8,30,2,1,15,5.0,6.0,1.0,2.0,3.0,2.0,3.0,0.0,1.0,2.0,23.0,8.0,52.18,15.71,5.0
1,2014,1,1,8,45,2,1,14,6.0,3.0,5.0,4.0,3.0,4.0,2.0,4.0,3.0,6.0,23.0,8.0,52.18,15.71,5.0
1,2014,1,1,9,0,2,1,12,6.0,1.0,2.0,3.0,5.0,3.0,0.0,1.0,2.0,1.0,21.0,9.0,59.08,13.36,5.0
1,2014,1,1,9,15,2,0,10,3.0,5.0,4.0,3.0,2.0,2.0,4.0,3.0,6.0,6.0,21.0,9.0,59.08,13.36,5.0
1,2014,1,1,9,30,2,0,22,1.0,2.0,3.0,5.0,2.0,0.0,1.0,2.0,1.0,3.0,21.0,9.0,59.08,13.36,5.0
1,2014,1,1,9,45,2,2,12,5.0,4.0,3.0,2.0,5.0,4.0,3.0,6.0,6.0,4.0,21.0,9.0,59.08,13.36,5.0
1,2014,1,1,10,0,2,2,16,2.0,3.0,5.0,2.0,5.0,1.0,2.0,1.0,3.0,2.0,23.0,9.0,54.34,18.4,3.0
1,2014,1,1,10,15,2,0,13,4.0,3.0,2.0,5.0,4.0,3.0,6.0,6.0,4.0,3.0,23.0,9.0,54.34,18.4,3.0
1,2014,1,1,10,30,2,0,13,3.0,5.0,2.0,5.0,5.0,2.0,1.0,3.0,2.0,4.0,23.0,9.0,54.34,18.4,3.0
1,2014,1,1,10,45,2,0,12,3.0,2.0,5.0,4.0,2.0,6.0,6.0,4.0,3.0,6.0,23.0,9.0,54.34,18.4,3.0
1,2014,1,1,11,0,2,1,11,5.0,2.0,5.0,5.0,8.0,1.0,3.0,2.0,4.0,2.0,24.0,10.0,54.51,24.08,0.0
1,2014,1,1,11,15,2,0,17,2.0,5.0,4.0,2.0,6.0,6.0,4.0,3.0,6.0,2.0,24.0,10.0,54.51,24.08,0.0
1,2014,1,1,11,30,2,0,18,2.0,5.0,5.0,8.0,3.0,3.0,2.0,4.0,2.0,4.0,24.0,10.0,54.51,24.08,0.0
1,2014,1,1,11,45,2,2,22,5.0,4.0,2.0,6.0,4.0,4.0,3.0,6.0,2.0,8.0,24.0,10.0,54.51,24.08,0.0
1,2014,1,1,12,0,2,1,23,5.0,5.0,8.0,3.0,7.0,2.0,4.0,2.0,4.0,1.0,23.0,11.0,59.37,23.0,0.0
1,2014,1,1,12,15,2,0,25,4.0,2.0,6.0,4.0,2.0,3.0,6.0,2.0,8.0,7.0,23.0,11.0,59.37,23.0,0.0
1,2014,1,1,12,30,2,0,17,5.0,8.0,3.0,7.0,3.0,4.0,2.0,4.0,1.0,5.0,23.0,11.0,59.37,23.0,0.0
1,2014,1,1,12,45,2,0,18,2.0,6.0,4.0,2.0,11.0,6.0,2.0,8.0,7.0,7.0,23.0,11.0,59.37,23.0,0.0
1,2014,1,1,13,0,2,0,13,8.0,3.0,7.0,3.0,6.0,2.0,4.0,1.0,5.0,3.0,28.0,14.0,55.12,22.8,4.0
1,2014,1,1,13,15,2,4,28,6.0,4.0,2.0,11.0,10.0,2.0,8.0,7.0,7.0,7.0,28.0,14.0,55.12,22.8,4.0
1,2014,1,1,13,30,2,1,17,3.0,7.0,3.0,6.0,2.0,4.0,1.0,5.0,3.0,2.0,28.0,14.0,55.12,22.8,4.0
1,2014,1,1,13,45,2,2,26,4.0,2.0,11.0,10.0,4.0,8.0,7.0,7.0,7.0,8.0,28.0,14.0,55.12,22.8,4.0
1,2014,1,1,14,0,2,1,18,7.0,3.0,6.0,2.0,3.0,1.0,5.0,3.0,2.0,4.0,30.0,14.0,50.84,26.43,3.0
1,2014,1,1,14,15,2,1,15,2.0,11.0,10.0,4.0,4.0,7.0,7.0,7.0,8.0,8.0,30.0,14.0,50.84,26.43,3.0
1,2014,1,1,14,30,2,2,38,3.0,6.0,2.0,3.0,4.0,5.0,3.0,2.0,4.0,7.0,30.0,14.0,50.84,26.43,3.0
1,2014,1,1,14,45,2,0,28,11.0,10.0,4.0,4.0,7.0,7.0,7.0,8.0,8.0,9.0,30.0,14.0,50.84,26.43,3.0
1,2014,1,1,15,0,2,1,35,6.0,2.0,3.0,4.0,5.0,3.0,2.0,4.0,7.0,10.0,31.0,15.0,51.38,26.16,4.0
1,2014,1,1,15,15,2,1,37,10.0,4.0,4.0,7.0,9.0,7.0,8.0,8.0,9.0,1.0,31.0,15.0,51.38,26.16,4.0
1,2014,1,1,15,30,2,1,26,2.0,3.0,4.0,5.0,5.0,2.0,4.0,7.0,10.0,4.0,31.0,15.0,51.38,26.16,4.0
1,2014,1,1,15,45,2,0,19,4.0,4.0,7.0,9.0,1.0,8.0,8.0,9.0,1.0,2.0,31.0,15.0,51.38,26.16,4.0
1,2014,1,1,16,0,2,0,26,3.0,4.0,5.0,5.0,7.0,4.0,7.0,10.0,4.0,4.0,32.0,15.0,49.19,26.4,5.0
1,2014,1,1,16,15,2,1,24,4.0,7.0,9.0,1.0,9.0,8.0,9.0,1.0,2.0,8.0,32.0,15.0,49.19,26.4,5.0
1,2014,1,1,16,30,2,0,14,4.0,5.0,5.0,7.0,1.0,7.0,10.0,4.0,4.0,4.0,32.0,15.0,49.19,26.4,5.0
1,2014,1,1,16,45,2,0,18,7.0,9.0,1.0,9.0,3.0,9.0,1.0,2.0,8.0,3.0,32.0,15.0,49.19,26.4,5.0
1,2014,1,1,17,0,2,1,25,5.0,5.0,7.0,1.0,4.0,10.0,4.0,4.0,4.0,4.0,33.0,16.0,48.98,25.44,8.0
1,2014,1,1,17,15,2,1,20,9.0,1.0,9.0,3.0,2.0,1.0,2.0,8.0,3.0,7.0,33.0,16.0,48.98,25.44,8.0
1,2014,1,1,17,30,2,2,17,5.0,7.0,1.0,4.0,6.0,4.0,4.0,4.0,4.0,2.0,33.0,16.0,48.98,25.44,8.0
1,2014,1,1,17,45,2,2,8,1.0,9.0,3.0,2.0,1.0,2.0,8.0,3.0,7.0,4.0,33.0,16.0,48.98,25.44,8.0
1,2014,1,1,18,0,2,0,21,7.0,1.0,4.0,6.0,7.0,4.0,4.0,4.0,2.0,5.0,33.0,15.0,47.1,26.1,7.0
1,2014,1,1,18,15,2,1,11,9.0,3.0,2.0,1.0,4.0,8.0,3.0,7.0,4.0,8.0,33.0,15.0,47.1,26.1,7.0
1,2014,1,1,18,30,2,2,13,1.0,4.0,6.0,7.0,3.0,4.0,4.0,2.0,5.0,5.0,33.0,15.0,47.1,26.1,7.0
1,2014,1,1,18,45,2,0,12,3.0,2.0,1.0,4.0,7.0,3.0,7.0,4.0,8.0,3.0,33.0,15.0,47.1,26.1,7.0
1,2014,1,1,19,0,2,0,6,4.0,6.0,7.0,3.0,6.0,4.0,2.0,5.0,5.0,5.0,32.0,15.0,49.19,32.0,0.0
1,2014,1,1,19,15,2,2,8,2.0,1.0,4.0,7.0,4.0,7.0,4.0,8.0,3.0,5.0,32.0,15.0,49.19,32.0,0.0
1,2014,1,1,19,30,2,0,8,6.0,7.0,3.0,6.0,2.0,2.0,5.0,5.0,5.0,6.0,32.0,15.0,49.19,32.0,0.0
1,2014,1,1,19,45,2,0,3,1.0,4.0,7.0,4.0,2.0,4.0,8.0,3.0,5.0,9.0,32.0,15.0,49.19,32.0,0.0
1,2014,1,1,20,0,2,0,3,7.0,3.0,6.0,2.0,0.0,5.0,5.0,5.0,6.0,0.0,33.0,16.0,48.98,33.08,0.0
1,2014,1,1,20,15,2,0,1,4.0,7.0,4.0,2.0,0.0,8.0,3.0,5.0,9.0,7.0,33.0,16.0,48.98,33.08,0.0
1,2014,1,1,20,30,2,0,1,3.0,6.0,2.0,0.0,0.0,5.0,5.0,6.0,0.0,2.0,33.0,16.0,48.98,33.08,0.0
1,2014,1,2,1,0,3,0,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,31.0,19.0,60.97,24.23,6.0
1,2014,1,2,1,45,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,19.0,60.97,24.23,6.0
1,2014,1,2,2,0,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,21.0,66.34,24.23,6.0
1,2014,1,2,2,15,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,21.0,66.34,24.23,6.0
1,2014,1,2,2,30,3,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,21.0,66.34,24.23,6.0
1,2014,1,2,2,45,3,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,21.0,66.34,24.23,6.0
1,2014,1,2,3,0,3,0,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,32.0,21.0,63.51,25.53,6.0
1,2014,1,2,3,15,3,1,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,21.0,63.51,25.53,6.0
1,2014,1,2,3,30,3,0,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,32.0,21.0,63.51,25.53,6.0
1,2014,1,2,3,45,3,0,8,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,32.0,21.0,63.51,25.53,6.0
1,2014,1,2,4,0,3,0,8,0.0,0.0,1.0,0.0,14.0,0.0,0.0,5.0,3.0,2.0,33.0,22.0,63.17,26.83,6.0
1,2014,1,2,4,15,3,0,7,0.0,0.0,1.0,2.0,5.0,0.0,0.0,0.0,3.0,3.0,33.0,22.0,63.17,26.83,6.0
1,2014,1,2,4,30,3,0,17,0.0,1.0,0.0,14.0,8.0,0.0,5.0,3.0,2.0,0.0,33.0,22.0,63.17,26.83,6.0
1,2014,1,2,4,45,3,0,12,0.0,1.0,2.0,5.0,4.0,0.0,0.0,3.0,3.0,0.0,33.0,22.0,63.17,26.83,6.0
1,2014,1,2,5,0,3,2,14,1.0,0.0,14.0,8.0,7.0,5.0,3.0,2.0,0.0,4.0,33.0,22.0,63.17,26.83,6.0
1,2014,1,2,5,15,3,0,15,1.0,2.0,5.0,4.0,4.0,0.0,3.0,3.0,0.0,1.0,33.0,22.0,63.17,26.83,6.0
1,2014,1,2,5,30,3,1,20,0.0,14.0,8.0,7.0,6.0,3.0,2.0,0.0,4.0,4.0,33.0,22.0,63.17,26.83,6.0
1,2014,1,2,5,45,3,0,22,2.0,5.0,4.0,4.0,8.0,3.0,3.0,0.0,1.0,5.0,33.0,22.0,63.17,26.83,6.0
1,2014,1,2,6,0,3,2,20,14.0,8.0,7.0,6.0,5.0,2.0,0.0,4.0,4.0,4.0,32.0,21.0,63.51,24.11,8.0
1,2014,1,2,6,15,3,0,21,5.0,4.0,4.0,8.0,9.0,3.0,0.0,1.0,5.0,3.0,32.0,21.0,63.51,24.11,8.0
1,2014,1,2,6,30,3,1,20,8.0,7.0,6.0,5.0,6.0,0.0,4.0,4.0,4.0,1.0,32.0,21.0,63.51,24.11,8.0
1,2014,1,2,6,45,3,0,10,4.0,4.0,8.0,9.0,7.0,0.0,1.0,5.0,3.0,6.0,32.0,21.0,63.51,24.11,8.0
1,2014,1,2,7,0,3,1,14,7.0,6.0,5.0,6.0,7.0,4.0,4.0,4.0,1.0,5.0,33.0,23.0,66.11,24.32,10.0
1,2014,1,2,7,15,3,1,19,4.0,8.0,9.0,7.0,5.0,1.0,5.0,3.0,6.0,4.0,33.0,23.0,66.11,24.32,10.0
1,2014,1,2,7,30,3,1,11,6.0,5.0,6.0,7.0,1.0,4.0,4.0,1.0,5.0,6.0,33.0,23.0,66.11,24.32,10.0
1,2014,1,2,7,45,3,0,13,8.0,9.0,7.0,5.0,5.0,5.0,3.0,6.0,4.0,3.0,33.0,23.0,66.11,24.32,10.0
1,2014,1,2,8,0,3,0,14,5.0,6.0,7.0,1.0,6.0,4.0,1.0,5.0,6.0,4.0,32.0,24.0,72.24,22.47,11.0
1,2014,1,2,8,15,3,1,9,9.0,7.0,5.0,5.0,4.0,3.0,6.0,4.0,3.0,3.0,32.0,24.0,72.24,22.47,11.0
1,2014,1,2,8,30,3,0,12,6.0,7.0,1.0,6.0,4.0,1.0,5.0,6.0,4.0,3.0,32.0,24.0,72.24,22.47,11.0
1,2014,1,2,8,45,3,0,9,7.0,5.0,5.0,4.0,4.0,6.0,4.0,3.0,3.0,6.0,32.0,24.0,72.24,22.47,11.0
1,2014,1,2,9,0,3,0,10,7.0,1.0,6.0,4.0,4.0,5.0,6.0,4.0,3.0,2.0,30.16,24.64,79.71,18.97,13.6
1,2014,1,2,9,15,3,0,6,5.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,6.0,4.0,30.16,24.64,79.71,18.97,13.6
1,2014,1,2,9,30,3,0,7,1.0,6.0,4.0,4.0,2.0,6.0,4.0,3.0,2.0,3.0,30.16,24.64,79.71,18.97,13.6
1,2014,1,2,9,45,3,0,15,5.0,4.0,4.0,3.0,6.0,3.0,3.0,6.0,4.0,5.0,30.16,24.64,79.71,18.97,13.6
1,2014,1,2,10,0,3,0,7,6.0,4.0,4.0,2.0,4.0,4.0,3.0,2.0,3.0,2.0,28.55,23.0,79.48,16.81,13.75
1,2014,1,2,10,15,3,0,9,4.0,4.0,3.0,6.0,4.0,3.0,6.0,4.0,5.0,5.0,28.55,23.0,79.48,16.81,13.75
1,2014,1,2,10,30,3,0,4,4.0,4.0,2.0,4.0,5.0,3.0,2.0,3.0,2.0,5.0,28.55,23.0,79.48,16.81,13.75
1,2014,1,2,10,45,3,5,17,4.0,3.0,6.0,4.0,2.0,6.0,4.0,5.0,5.0,9.0,28.55,23.0,79.48,16.81,13.75
1,2014,1,2,11,0,3,0,15,4.0,2.0,4.0,5.0,8.0,2.0,3.0,2.0,5.0,5.0,28.0,22.0,77.5,15.26,16.0
1,2014,1,2,11,15,3,0,11,3.0,6.0,4.0,2.0,9.0,4.0,5.0,5.0,9.0,4.0,28.0,22.0,77.5,15.26,16.0
1,2014,1,2,11,30,3,0,25,2.0,4.0,5.0,8.0,4.0,3.0,2.0,5.0,5.0,4.0,28.0,22.0,77.5,15.26,16.0
1,2014,1,2,11,45,3,0,6,6.0,4.0,2.0,9.0,5.0,5.0,5.0,9.0,4.0,6.0,28.0,22.0,77.5,15.26,16.0
1,2014,1,2,12,0,3,1,9,4.0,5.0,8.0,4.0,5.0,2.0,5.0,5.0,4.0,4.0,27.0,22.0,81.03,14.25,15.0
1,2014,1,2,12,15,3,0,16,4.0,2.0,9.0,5.0,3.0,5.0,9.0,4.0,6.0,6.0,27.0,22.0,81.03,14.25,15.0
1,2014,1,2,12,30,3,0,19,5.0,8.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,27.0,22.0,81.03,14.25,15.0
1,2014,1,2,12,45,3,3,19,2.0,9.0,5.0,3.0,12.0,9.0,4.0,6.0,6.0,7.0,27.0,22.0,81.03,14.25,15.0
1,2014,1,2,13,0,3,0,16,8.0,4.0,5.0,4.0,6.0,5.0,4.0,4.0,4.0,3.0,28.0,22.0,77.5,16.5,13.0
1,2014,1,2,13,15,3,1,19,9.0,5.0,3.0,12.0,6.0,4.0,6.0,6.0,7.0,7.0,28.0,22.0,77.5,16.5,13.0
1,2014,1,2,13,30,3,2,16,4.0,5.0,4.0,6.0,6.0,4.0,4.0,4.0,3.0,3.0,28.0,22.0,77.5,16.5,13.0
1,2014,1,2,13,45,3,1,17,5.0,3.0,12.0,6.0,4.0,6.0,6.0,7.0,7.0,7.0,28.0,22.0,77.5,16.5,13.0
1,2014,1,2,14,0,3,1,23,5.0,4.0,6.0,6.0,3.0,4.0,4.0,3.0,3.0,3.0,27.0,21.0,78.0,13.85,16.0
1,2014,1,2,14,15,3,2,20,3.0,12.0,6.0,4.0,4.0,6.0,7.0,7.0,7.0,7.0,27.0,21.0,78.0,13.85,16.0
1,2014,1,2,14,30,3,0,35,4.0,6.0,6.0,3.0,4.0,4.0,3.0,3.0,3.0,9.0,27.0,21.0,78.0,13.85,16.0
1,2014,1,2,14,45,3,0,20,12.0,6.0,4.0,4.0,8.0,7.0,7.0,7.0,7.0,8.0,27.0,21.0,78.0,13.85,16.0
1,2014,1,2,15,0,3,1,24,6.0,6.0,3.0,4.0,4.0,3.0,3.0,3.0,9.0,9.0,27.0,21.0,78.0,14.25,15.0
1,2014,1,2,15,15,3,0,22,6.0,4.0,4.0,8.0,12.0,7.0,7.0,7.0,8.0,3.0,27.0,21.0,78.0,14.25,15.0
1,2014,1,2,15,30,3,1,28,6.0,3.0,4.0,4.0,5.0,3.0,3.0,9.0,9.0,6.0,27.0,21.0,78.0,14.25,15.0
1,2014,1,2,15,45,3,0,12,4.0,4.0,8.0,12.0,3.0,7.0,7.0,8.0,3.0,2.0,27.0,21.0,78.0,14.25,15.0
1,2014,1,2,16,0,3,1,25,3.0,4.0,4.0,5.0,8.0,3.0,9.0,9.0,6.0,2.0,26.8,20.2,75.94,14.43,14.0
1,2014,1,2,16,15,3,1,19,4.0,8.0,12.0,3.0,9.0,7.0,8.0,3.0,2.0,8.0,26.8,20.2,75.94,14.43,14.0
1,2014,1,2,16,30,3,0,22,4.0,4.0,5.0,8.0,1.0,9.0,9.0,6.0,2.0,3.0,26.8,20.2,75.94,14.43,14.0
1,2014,1,2,16,45,3,0,15,8.0,12.0,3.0,9.0,5.0,8.0,3.0,2.0,8.0,3.0,26.8,20.2,75.94,14.43,14.0
1,2014,1,2,17,0,3,1,6,4.0,5.0,8.0,1.0,4.0,9.0,6.0,2.0,3.0,5.0,27.0,21.0,78.0,13.47,17.0
1,2014,1,2,17,15,3,1,5,12.0,3.0,9.0,5.0,4.0,3.0,2.0,8.0,3.0,7.0,27.0,21.0,78.0,13.47,17.0
1,2014,1,2,17,30,3,1,5,5.0,8.0,1.0,4.0,3.0,6.0,2.0,3.0,5.0,3.0,27.0,21.0,78.0,13.47,17.0
1,2014,1,2,17,45,3,0,5,3.0,9.0,5.0,4.0,4.0,2.0,8.0,3.0,7.0,4.0,27.0,21.0,78.0,13.47,17.0
1,2014,1,2,18,0,3,2,7,8.0,1.0,4.0,3.0,6.0,2.0,3.0,5.0,3.0,5.0,26.07,20.8,80.14,13.36,14.33
1,2014,1,2,18,15,3,0,12,9.0,5.0,4.0,4.0,5.0,8.0,3.0,7.0,4.0,9.0,26.07,20.8,80.14,13.36,14.33
1,2014,1,2,18,30,3,0,11,1.0,4.0,3.0,6.0,4.0,3.0,5.0,3.0,5.0,4.0,26.07,20.8,80.14,13.36,14.33
1,2014,1,2,18,45,3,0,9,5.0,4.0,4.0,5.0,6.0,3.0,7.0,4.0,9.0,4.0,26.07,20.8,80.14,13.36,14.33
1,2014,1,2,19,0,3,0,5,4.0,3.0,6.0,4.0,6.0,5.0,3.0,5.0,4.0,5.0,24.9,20.2,82.15,13.5,11.0
1,2014,1,2,19,15,3,0,6,4.0,4.0,5.0,6.0,6.0,7.0,4.0,9.0,4.0,5.0,24.9,20.2,82.15,13.5,11.0
1,2014,1,2,19,30,3,1,2,3.0,6.0,4.0,6.0,1.0,3.0,5.0,4.0,5.0,7.0,24.9,20.2,82.15,13.5,11.0
1,2014,1,2,19,45,3,0,3,4.0,5.0,6.0,6.0,2.0,4.0,9.0,4.0,5.0,8.0,24.9,20.2,82.15,13.5,11.0
1,2014,1,2,20,0,3,0,1,6.0,4.0,6.0,1.0,0.0,5.0,4.0,5.0,7.0,0.0,24.4,20.6,84.96,11.42,14.0
1,2014,1,2,20,45,3,0,1,6.0,6.0,2.0,0.0,0.0,4.0,5.0,8.0,8.0,6.0,24.4,20.6,84.96,11.42,14.0
1,2014,1,2,21,0,3,0,1,6.0,1.0,0.0,0.0,0.0,5.0,7.0,0.0,3.0,3.0,24.4,19.2,80.21,11.88,13.0
1,2014,1,2,22,30,3,1,1,0.0,0.0,1.0,0.0,0.0,3.0,3.0,4.0,1.0,2.0,23.6,19.27,83.34,10.33,14.0
1,2014,1,2,23,30,3,0,1,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,22.5,19.2,87.16,9.1,13.5
1,2014,1,3,0,0,4,0,1,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,21.6,19.7,92.28,7.94,13.5
1,2014,1,3,0,30,4,0,1,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,21.6,19.7,92.28,7.94,13.5
1,2014,1,3,1,15,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,18.7,92.25,6.44,14.0
1,2014,1,3,1,45,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,18.7,92.25,6.44,14.0
1,2014,1,3,2,30,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,16.0,87.64,3.53,16.0
1,2014,1,3,3,0,4,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,17.0,14.0,87.53,-0.7,20.0
1,2014,1,3,3,15,4,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,14.0,87.53,-0.7,20.0
1,2014,1,3,3,45,4,0,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,17.0,14.0,87.53,-0.7,20.0
1,2014,1,3,4,0,4,2,1,0.0,0.0,1.0,0.0,13.0,0.0,0.0,5.0,3.0,2.0,15.0,12.0,87.42,-2.09,17.0
1,2014,1,3,4,15,4,0,1,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,3.0,3.0,15.0,12.0,87.42,-2.09,17.0
1,2014,1,3,4,30,4,0,2,0.0,1.0,0.0,13.0,7.0,0.0,5.0,3.0,2.0,0.0,15.0,12.0,87.42,-2.09,17.0
1,2014,1,3,4,45,4,0,2,0.0,1.0,1.0,7.0,4.0,0.0,0.0,3.0,3.0,0.0,15.0,12.0,87.42,-2.09,17.0
1,2014,1,3,5,0,4,0,2,1.0,0.0,13.0,7.0,7.0,5.0,3.0,2.0,0.0,3.0,14.0,11.0,87.36,-5.15,21.0
1,2014,1,3,5,15,4,0,2,1.0,1.0,7.0,4.0,3.0,0.0,3.0,3.0,0.0,1.0,14.0,11.0,87.36,-5.15,21.0
1,2014,1,3,5,30,4,0,2,0.0,13.0,7.0,7.0,4.0,3.0,2.0,0.0,3.0,4.0,14.0,11.0,87.36,-5.15,21.0
1,2014,1,3,5,45,4,2,5,1.0,7.0,4.0,3.0,10.0,3.0,3.0,0.0,1.0,6.0,14.0,11.0,87.36,-5.15,21.0
1,2014,1,3,6,0,4,0,4,13.0,7.0,7.0,4.0,6.0,2.0,0.0,3.0,4.0,3.0,13.0,10.0,88.0,-4.45,16.0
1,2014,1,3,6,15,4,0,2,7.0,4.0,3.0,10.0,9.0,3.0,0.0,1.0,6.0,5.0,13.0,10.0,88.0,-4.45,16.0
